sentence_id,screening,label,text
32584,-3,0,"You could have done it, if you were an effective -- if you were an effective senator, you could have done it."
13397,-3,0,"It's going to cost more money, and growth will help us to win that battle."
26411,-3,0,And my word is good.
23916,-3,0,"Well, let's admit it then."
11942,-3,0,I'm going to be respectful for people who may disagree with me.
2973,-3,0,And I would like to see Mr. Ford convince the Polish-Americans and the Czech-Americans and the Hungarian-Americans in this country that those countries don't live under the domination and supervision of the Soviet Union behind the Iron - uh - Curtain.
17992,-3,0,We continue to pursue our policy of disrupting those who proliferate weapons of mass destruction.
13171,-3,0,But under no circumstances must the United States ever make an agreement based on trust.
16870,-3,0,"And one final comment, uh - Governor Carter talks about the tax bills and all of the inequities that exist in the present law."
20473,-3,0,"And also domestic exploration yes, but not in the environmental treasures of our country."
17689,-3,0,"Now, we need a tight budget, but there's no question that this administration has singled out things that affect the most vulnerable in American life, and they're hurting."
10762,-3,0,"Well, you know, nailing down Senator Obama's various tax proposals is like nailing Jell-O to the wall."
764,-3,0,And I've said mistakes were made.
11770,-3,0,The governor mentioned it earlier.
10337,-3,0,I want 100 percent of the American people to have a bright and prosperous future.
28149,-3,0,And I'll bring new competition to bring the price down.
6584,-3,0,I'm going to stand up and fight for the American worker.
6701,-3,0,"I believe the role of government is to stand side by side with our citizens to help them realize their dreams, not tell citizens how to live their lives."
22087,-3,0,What do we have to do?
3365,-3,0,"In the aftermath of Vietnam, Cambodia, Chile, Pakistan, Angola, Watergate, CIA, we've been hurt."
16195,-3,0,"And I'll do a good job, because I am committed."
28452,-3,0,A leader also understands that the United States must be strong to keep the peace.
2149,-3,0,So the way for us to deal with Medicare in particular is to lower health care costs.
26675,-3,0,"It's very hard to get into the Japan market, as everybody knows."
31848,-3,0,"I want to be the president for all Americans, regardless of your political beliefs, where you come from, what you look like, your religion."
3187,-3,0,"What is more moral than peace, and the United States is at peace today?"
1318,-3,0,But I don't favor a constitutional amendment on the subject.
32886,-3,0,We have a very divided nation.
17815,-3,0,This economy is starting to run downhill.
18237,-3,0,"And so, the answer to your question is: When our general is on the ground and Ambassador Negroponte tells me that Iraq is ready to defend herself from these terrorists, that elections will have been held by then, that their stability and that they're on their way to, you know, a nation that's free; that's when."
1556,-3,0,"Thank you, and good night."
7091,-3,0,"The American middle-class family isn't making it right now, Bob."
13654,-3,0,I disagree with both of them.
12119,-3,0,"I would like to see eventually in this country some form of universal health care, but I'm not for a government-run system."
6174,-3,0,You were offered a chance to join.
22741,-3,0,"And the right time was Tora Bora, when we had him cornered in the mountains."
1430,-3,0,And inflation hits everybody: those who are working and those who are on welfare.
26250,-3,0,Maybe we can work that out.
23659,-3,0,"Well, it's pretty simple when they say: Are you for a ban on partial birth abortion?"
24503,-3,0,"And I'll tell you one place that's working well, and that is the private sector -- Jim Burke and this task force that he has, you may know about it."
21151,-3,0,It's not good for the country and it's not right.
19574,-3,0,"It's just like you said in Texas one day, you know raised taxes too much, and you did, and you cut defense too much, Mr. President, and you did."
25872,-3,0,"So I, we're going to do better, and we'll do better still, but this is a commitment I think that all Americans share without regard to party."
24165,-3,0,We must have a transition plan to plan to convert from a defense to a domestic economy.
8409,-3,0,"And so I would say that in all of these proposals Senator Kennedy has made, they will result in one of two things: either he has to raise taxes or he has to unbalance the budget."
25414,-3,0,I would not agree to any negotiations or any agreement that involved conduct on the part of the Soviet Union that we couldn't verify every day.
900,-3,0,"But nevertheless, I support my nominee for Vice President and he'll do an outstanding job."
4393,-3,0,And I know that they know that I'll take care of them.
22914,-3,0,These are families that get hurt.
20536,-3,0,Voters will know I'll put competent judges on the bench.
1151,-3,0,I think the first one was related to uh - the unwarranted influence of American Jews on the media and uh - in the Congress.
2657,-3,0,"And by the way, I've had that experience."
32974,-3,0,So I have very clear views about what I want to see to kind of change the balance on the Supreme Court.
13646,-3,0,"You've had a number of occasions to see in detail what the plan is, and at least you'll understand it."
5708,-3,0,"Now, look, Americans are hurting tonight and they're angry and I understand that, and they want a new direction."
3036,-3,0,It's for their security as well as ours.
33343,-3,0,I don't want to rip families apart.
22971,-3,0,"When you get on an airplane, your bag is X- rayed, but the cargo hold isn't X-rayed."
5860,-3,0,"Mr. Ayers, I don't care about an old washed-up terrorist."
10359,-3,0,I will get us on track to a balanced budget.
17797,-3,0,"As to what we might do, and find in further savings cuts, no, we're not going to starve the hungry."
14752,-3,0,"Then the question is, can we govern?"
21974,-3,0,"When the businesses go bankrupt, I know them."
27403,-3,0,But I think Governor Romney maybe hasn't spent enough time looking at how our military works.
29211,-3,0,The NAFTA agreement is defective.
25863,-3,0,May I ask you a question?
8383,-3,0,- reducing the interest rate.
11576,-3,0,"But by itself, that to me can bring into play a fundamental American strategic interest because I think it's based on our values."
25265,-3,0,"There are two distinguished authors on arms control in this country -- there are many others, but two that I want to cite tonight."
5978,-3,0,"So I think we can easily, within seven, eight, ten years, if we put our minds to it, we can eliminate our dependence on the places in the world that harm our national security if we don't achieve our independence."
18447,-3,0,"And I know what many of them say today, and I know how to bring them back to the table."
21672,-3,0,"If you ask me if I could fly a fighter plane or be an astronaut, I can't."
1576,-3,0,I was Governor of Georgia for four years.
24570,-3,0,"Let's make it a strength, not a weakness."
6383,-3,0,"That's why I've asked you not only to examine my record, but my proposals for the future of this country."
18370,-3,0,"It will remain strong, so long as I'm the president."
7640,-3,0,We all remember Pearl Harbor.
20762,-3,0,A difference between big exploding federal government that wants to think on your behalf and a plan that meets priorities and liberates working people to be able to make decisions on your own.
9292,-3,0,I'll get America and North America energy independent.
2452,-3,0,"And the fact of the matter is that, when Obamacare is fully implemented, we're going to be in a position to show that costs are going down."
25562,-3,0,"And in the meantime, we have to be strong enough to make certain that the Soviet Union never tempts us."
12970,-3,0,"And I believe that if we can get a party which believes in movement, which believes in going ahead, then we can reestablish our position in the world - strong defense, strong in economic growth, justice for our people, co- guarantee of constitutional rights, so that people will believe that we practice what we preach, and then around the world, particularly to try to reestablish the atmosphere which existed in Latin America at the time of Franklin Roosevelt."
25000,-3,0,There's been no change in my attitude at all.
1229,-3,0,"But as far as the accessibility of them by the American people, it's very uh - far in the future."
17906,-3,0,I believe there's fundamental fairness crying out that needs to be achieved in our tax system.
15325,-3,0,"We also need to continue to index Social Security payments, so that if inflation rises, the Social Security payments would rise a commensurate degree to let the buying power of a Social Security check continue intact."
24981,-3,0,"But I also recognize that as the two great superpowers in the world, we have to live with each other."
13861,-3,0,I don't have any criticism of Mr. Perot.
13537,-3,0,Its growth rate is not what counts; it's whether it is catching up with us and it is not catching up with us.
11512,-3,0,"And therefore, the term honest broker makes sense."
33941,-3,0,I think it would be a great gesture.
2171,-3,0,We're going to give a better prescription program.
11531,-3,0,But the fact is that that's the situation that was left when I got there.
11956,-3,0,I've been a tolerant person all my life.
20308,-3,0,Then you go to your own pharmacy.
6994,-3,0,I will not privatize it.
13095,-3,0,But I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record.
27863,-3,0,That's the wrong way to go.
26240,-3,0,And I noted that nobody was really benefitting except a very small group at the top.
18448,-3,0,"And I believe that a fresh start, new credibility, a president who can understand what we have to do to reach out to the Muslim world to make it clear that this is not, you know -- Osama bin Laden uses the invasion of Iraq in order to go out to people and say that America has declared war on Islam."
21118,-3,0,That is what it is.
4380,-3,0,So this is a national security issue.
10730,-3,0,That wasn't the kind of call to service that I think the American people were looking for.
28743,-3,0,I don't believe that's a fair measure.
26759,-3,0,"And one of the things I've tried hardest to do is to tell the American people that we have to get beyond that, we have to understand that we're stronger when we unite around shared values instead of being divided by our differences."
4404,-3,0,"You know, my father came from Kenya."
19445,-3,0,"But let me remind you, my family has suffered from drug abuse."
8128,-3,0,"I saw cases in West Virginia, here in the United States, where children took home part of their school lunch in order to feed their families because I don't think we're meeting our obligations toward these Americans."
5838,-3,0,"But to somehow say that group of young women who said ""Military wives for McCain"" are somehow saying anything derogatory about you, but anything -- and those veterans that wear those hats that say ""World War II, Vietnam, Korea, Iraq,"" I'm not going to stand for people saying that the people that come to my rallies are anything but the most dedicated, patriotic men and women that are in this nation and they're great citizens."
16205,-3,0,"Margaret, once again, I don't know which George Bush I'm talking about here or looking at."
28405,-3,0,"If you want somebody who will fight for you and who will fight to have middle-class tax cuts, then I am your man."
20969,-3,0,"But that's the time when you're tested not only -- it's the time to test your mettle, a time to test your heart when you see people whose lives have been turned upside down."
34214,-3,0,Which is a big mistake.
23844,-3,0,And the way we're going to get it done is we're going to have a brand new Congress.
20601,-3,0,The Russians have a lot of sway in that part of the world.
24136,-3,0,I am a firm believer that our America 2000 education problem is the answer--a little longer run; it's going to take awhile to educate.
26578,-3,0,"If we don't get the economy to grow, if we don't cut taxes, and give people child credits, and cut the capital gains rate, and get this economy growing, we're going to limp into the next century."
11973,-3,0,"As a matter of fact, I would like to take the issue a little further."
698,-3,0,"So, I'm for continued research, but I also want strong conventional forces."
15266,-3,0,"So, I think some of those charges are missing the point."
24003,-3,0,That's going to take money for infrastructure and investment to do that.
15387,-3,0,"Mr. President, once again, I happen to be against the amendment, because I think the amendment will take this problem out of the hands of elected legislators and put it in the hands f unelected judges."
1698,-3,0,"Crack down on China, if and when they cheat."
30419,-3,0,"Some of it's said -- somebody who's been very vicious to me, Rosie O'Donnell, I said very tough things to her, and I think everybody would agree that she deserves it and nobody feels sorry for her."
28261,-3,0,"If you want to do a voucher program in Missouri, fine."
3147,-3,0,"He has learned the date of the expiration of SALT I, apparently."
33043,-3,0,We have to bring back our workers.
1853,-3,0,"Now, I know Donald Trump doesn't like to think of himself as small anything, but -- but that's how you define small businesses if you're getting business income."
3587,-3,0,I have fought against it my career.
23385,-3,0,"And I just told you the facts, sir."
20093,-3,0,I wasn't just getting more power and more power.
24098,-3,0,We've got to invest and grow.
12672,-3,0,"I think we have to demonstrate to the people of the world that we're determined in this free country of ours to be first - not first if, and not first but, and not first when - but first."
21776,-3,0,"I believe, number one, it would pose a real problem for a lot of smaller states in the Congress who have enough trouble now making sure their interests are heard."
9196,-3,0,We have not made the progress we need to make to put people back to work.
2976,-3,0,One press conference he had without sound.
26386,-3,0,"It's probably going to take a much, much higher figure."
29751,-3,0,You don't have good community relations in Chicago.
2740,-3,0,But they lead in very different directions.
8259,-3,0,Mr. Nixon comes out of the Republican party.
17033,-3,0,In the last few years government has gotten bigger and bigger; industry has gotten larger and larger; labor unions have gotten bigger and bigger; and our children have been the victims of mass education.
28453,-3,0,Saddam Hussein still is a threat in the Middle East.
2890,-3,0,"I've served as the Governor of Georgia and have traveled extensively in foreign countries and South America, Central America, Europe, the Middle East and in Japan."
27799,-3,0,If we take your advice with respect to how we change our tax codes so that companies that earn profits overseas don't pay U.S. taxes compared to companies here that are paying taxes.
8087,-3,0,They stand for a whole different approach to the problems facing this country at home and abroad.
34340,-3,0,"And people, Chris, will again go back to work and they'll make a lot of money."
24715,-3,0,"And I believe that is the way you get the deficit down, not by the tax-and-spend program that we hear every 4 years, whether it's Mondale, Dukakis, whoever else it is."
33606,-3,0,So the plan I have I think will actually produce greater opportunities.
24775,-3,0,"But if you just want to keep the music going, just stay traditional this next time around, and 4 years from now you'll have everybody blaming everybody else for a bad health care system."
22613,-3,0,But 9/11 changed it all.
15666,-3,0,And I'm not the one that compared the President of the United States rotting from like a dead fish from the head down.
29884,-3,0,"I'll tell you very -- well, just very simple to say."
28885,-3,0,You'll be in a world in which fits into my philosophy.
16795,-3,0,And still he talks about - uh success.
2584,-3,0,"We're a nation that believes that we're all children of the same god and we care for those that have difficulties, those that are elderly and have problems and challenges, those that are disabled."
17019,-3,0,A president should never promise more than he can deliver and a president should always deliver everything that he's promised.
27852,-3,0,"We're going to have to have a president, however, that doesn't think that somehow the government investing in -- in car companies like Tesla and -- and Fisker, making electric battery cars."
13398,-3,0,"Now, what do we do about it?"
2439,-3,0,And Governor Romney at the beginning of this debate wrote and said what we did in Massachusetts could be a model for the nation.
29783,-3,0,So we've got to address the systemic racism in our criminal justice system.
4179,-3,0,I'm using the same words that your advisers use.
22720,-3,0,"My opponent says he has a plan; it sounds familiar, because it's called the Bush plan."
25576,-3,0,"And if you want a tough President who uses that strength to get arms control and draws the line in the heavens, vote for Walter Mondale."
18346,-3,0,They're not going to follow somebody who says this is the wrong war at the wrong place at the wrong time.
27599,-3,0,And it was worth moving heaven and earth to get him.
33077,-3,0,So we have to look at this comprehensively.
12010,-3,0,"Secondly, I don't think we ought to be selling guns to people who shouldn't have them."
571,-3,0,"The question is values; the question is strength, the question is your willingness to provide the kind of leadership that must be provided."
2948,-3,0,The grain sales have been a benefit to American agriculture.
17900,-3,0,"Can we say, really say that we will be better off when we pull away from sort of that basic American instinct of decency and fairness?"
4286,-3,0,"I've got to make this point, Jim."
12831,-3,0,Now this agenda should delineate those issues on which there is a possibility of some agreement or negotiation.
32841,-3,0,"You know, right out of law school, I went to work for the Children's Defense Fund."
3692,-3,0,We've got to invest in science and technology.
15502,-3,0,And I'm glad that the Congress moved on this drug bill and have finally called for that related to these narcotics drug kingpins.
20614,-3,0,I think that's the wrong thing.
15725,-3,0,Everybody knows that including the people at the Pentagon.
23947,-3,0,But when Joe McCarthy went around this country attacking people's patriotism he was wrong.
33795,-3,0,"Well, I think I did a much better job."
366,-3,0,"But it's going to take a president who's committed to housing, who's had experience in building and rehabilitating housing who understands that affordable housing for families of low and moderate income, for young families, first time home buyers, is an essential part of the American dream."
3552,-3,0,And it has got to be brought under control.
28957,-3,0,Let me tell you about one of the governor's.
24560,-3,0,We've turned it into a weakness.
5835,-3,0,"Whenever you get a large rally of 10,000, 15,000, 20,000 people, you're going to have some fringe peoples."
1247,-3,0,Uh - those uh programs were designed to help those who need it most.
18009,-3,0,This nation of ours has got a solemn duty to defeat this ideology of hate.
12628,-3,0,Do people want to be identified with us?
32466,-3,0,The reason you didn't is that all your friends take the same advantage that I do.
17350,-3,0,They don't want this arms race.
18394,-3,0,And our alliance is strong.
16124,-3,0,I want to move ahead.
33527,-3,0,"Take a look at the ""start up"" that they signed."
14985,-3,0,I stood in the South Bronx on the exact spot that President Carter stood on in 1977.
26804,-3,0,We all agreed it would be a pretty dull place.
32814,-3,0,"Same with the Latino Americans, the Hispanic Americans."
26728,-3,0,"I think it's -- before I came in, my wife and daughter and I had a prayer."
7652,-3,0,"Certainly I think all of us agree that when anybody has a government contract, certainly the money that is spent under that contract ought to be disbursed equally without regard to the race or creed or color of the individual who is to be employed."
18119,-3,0,"He believes, like I believe, that the Iraqis are ready to fight for their own freedom."
32116,-3,0,"I didn't in the first debate, and I'm going to try not to in this debate, because I'd like to get to the questions that the people have brought here tonight to talk to us about."
28886,-3,0,"The harder you work, the more you can keep."
15296,-3,0,"We cannot frighten, as we have with the threats and the campaign rhetoric that has gone on in this campaign, our senior citizens - leave them thinking that in some way, they're endangered and they would have no place to turn."
18716,-3,0,I'm interested in working with our nations and do a lot of it.
21593,-3,0,"And so I'm very proud of the way that came about and I think it's a very, very good beginning."
1530,-3,0,For twenty-five years I served in the Congress under five presidents.
3546,-3,0,"We Republicans came to power to change government, and government changed us."
8436,-3,0,But I do not believe that the way to get more salaries for teachers is to have the federal government get in with a massive program.
1582,-3,0,We don't have good health care.
14322,-3,0,"But in terms of being influenced by women and being a minority, there they are right out there, my wife and my 4 beautiful daughters, and I just have 1 son, so he and I are surrounded by women, giving -- telling us what to do all the time."
17230,-3,0,That's Social Security and Medicare.
25589,-3,0,But a President must also have a vision of where this nation should go.
26482,-3,0,I have worked so hard out here to help turn this economy around.
26405,-3,0,"Before I hit the ground, my cell phone rang and this trial lawyer said, I think we've got a case here."
25761,-3,0,"They're watching what we do, what we say, what we promise and what we finally deliver."
33959,-3,0,And we're going to keep working to help Haiti...
30110,-3,0,"And now they're going to be actually probably a major power at some point pretty soon, the way they're going."
6629,-3,0,And that's what I would say to that person.
17968,-3,0,I believe America is safest and strongest when we are leading the world and we are leading strong alliances.
2350,-3,0,It's not that Dodd-Frank always was wrong with too much regulation.
32786,-3,0,It's really -- it's really very interesting.
24920,-3,0,That's why I object to the covert action in Nicaragua.
22860,-3,0,I fully understand the threat.
31897,-3,0,And they look at our country and they see what's going on.
24446,-3,0,"A good family is a place where love and discipline and good values are transmuted (sic) from the elders to the children, a place where people turn for refuge, and where they know they're the most important people in the world."
18511,-3,0,That's what distinguishes us from the enemy.
30197,-3,0,I have a winning temperament.
2456,-3,0,Let me make one last point.
8205,-3,0,What has happened to you?
27445,-3,0,"Well, first of all, I want to underscore the same point the president mad,e which is that if I'm President of the United States, when I'm President of the United States, we will stand with Israel."
6492,-3,0,We're doing everything we can to protect our borders and ports.
14382,-3,0,And all of you in the press know exactly what I'm talking about.
23907,-3,0,"They get on me -- Bill's gotten on me about, ""read my lips."""
10686,-3,0,"Now, when JFK said we're going to the Moon in 10 years, nobody was sure how to do it, but we understood that, if the American people make a decision to do something, it gets done."
12384,-3,0,I mention the last debate --
34182,-3,0,This is what we have to do.
7948,-3,0,I think it's going to be difficult; but I'm confident that this country can meet its responsibilities.
14029,-3,0,"But if I look at the facts as a businessman, it's so tilted, the first thing you ought to do is just say, guys, if you like these deals so well, we'll give you the deal you gave us."
19731,-3,0,"Well, there were some good pictures, but does it fall into that category?"
24084,-3,0,"We've got to clean this mess up, leave this country in good shape, and pass on the American dream to them."
14462,-3,0,And I have proposed that.
27995,-3,0,I'm convinced we'll do it.
23363,-3,0,"But if you're a president, it's not."
12464,-3,0,I'm running to get some things done for America.
17773,-3,0,"I'll tell you what I think has been the most outrageous thing in political dialog, both in this campaign and the one in '82."
10952,-3,0,"Well, thank you for the question."
324,-3,0,"I would hope that from this point on, we get to the issues that affect the vast majority of Americans, jobs, schools, health care, housing, the environment."
30279,-3,0,"I think that once the nuclear alternative happens, it's over."
16700,-3,0,I think I know the - the uh capabilities and limitations of atomic power.
9037,-3,0,"Before beginning my closing remarks, here, I would just like to remark a concern that I have that we have criticized the failures of the Carter policy here rather considerably, both of us this evening."
13316,-3,0,We cannot have it in our hearts.
16522,-3,0,"And if they should be in error slightly on the down side, then I'll phase in the programs that we've uh - advocated, more slowly."
25823,-3,0,Don't forget what he tried to do with health care.
32557,-3,0,"Hey, if she had a problem -- for 30 years she's been doing this, Anderson."
2564,-3,0,"I do, because I think that that is the kind of investment where the federal government can help."
8154,-3,0,It's the only way that we're going to move ahead.
17894,-3,0,"I believe that if we ask those questions that bear on our future, not just congratulate ourselves but challenge us to solve those problems, you'll see that we need new leadership."
17024,-3,0,It calls for more of the same.
6694,-3,0,"The code ought to encourage marriage, not discourage marriage."
34243,-3,0,But it has fallen from the -- from any standpoint.
26603,-3,0,You have to be very careful of that because you have to protect the people who are already in the pipeline.
28092,-3,0,And I believe I can.
24850,-3,0,Every parent out there has much less worry that their kids are going to be faced with nuclear holocaust.
23679,-3,0,He shouldn't have made that decision.
11986,-3,0,I think that homeowners have to be respected and their right to have a gun if they wish to.
1532,-3,0,"I didn't always agree with their decisions, whether they were Democratic or Republican presidents."
23926,-3,0,Certainly anyone in the White House should have the character to be there.
2914,-3,0,"I would restore the concept of the fireside chat, which was an integral part of the administration of Franklin Roosevelt."
16994,-3,0,"For a long time our American citizens have been excluded, sometimes misled, sometimes have been lied to."
16017,-3,0,We do not have to do it.
19690,-3,0,Was it the right thing to do?
17037,-3,0,The member of a labor union must have his rights strengthened and broadened and our children in their education should have an opportunity to improve themselves based on their talents and their abilities.
2615,-3,0,And it wasn't very detailed.
30222,-3,0,That's working with other nations.
8977,-3,0,"And I think being Governor of California is probably the closest thing to the Presidency, if that's possible, of any executive job in America today - because it is the most populous state."
11561,-3,0,"Now, there's more work to do."
5549,-3,0,I think tax policy is a major difference between Senator McCain and myself.
28308,-3,0,It also requires something that Governor Bush's plan doesn't.
19820,-3,0,"And the WIC program, and the school lunch program with senators like George McGovern, Hubert Humphrey and others, to name a few of my Democratic friends."
4145,-3,0,The Iranians have met with Ambassador Crocker in Baghdad.
23914,-3,0,And I don't think most Americans could do that.
3300,-3,0,I think the American people have only one - uh requirement - that the facts about Mayaguez be given to them accurately and completely.
11173,-3,0,"I was joking with an old veteran friend, who joked with me, about Iran."
7399,-3,0,And we're struggling with that today.
19590,-3,0,When I have sent the fleet into the Taiwan straits.
2132,-3,0,"But -- but I want to talk about the values behind Social Security and Medicare, and then talk about Medicare, because that's the big driver of our deficits right now."
13187,-3,0,What do we do then?
22407,-3,0,May I ask for an exception because I think we owe Carole Simpson -- anybody who can stand in between these three characters here and get the job done -- we owe her a round of applause.
5918,-3,0,"Well, Americans have gotten to know Sarah Palin."
20030,-3,0,Particularly where it's someone where you've had business dealings.
8204,-3,0,But let's not put it there; let's put it in terms of the average family.
12538,-3,0,"But we have never been willing to do anything that, in effect, surrendered freedom any place in the world."
24677,-3,0,"So I welcome that challenge, and just watch --"
30083,-3,0,"And the only way that American troops could have stayed in Iraq is to get an agreement from the then-Iraqi government that would have protected our troops, and the Iraqi government would not give that."
21948,-3,0,"It's a black church just outside of Washington, DC."
11530,-3,0,I know there are all kinds of circumstances and explanations.
25919,-3,0,But let's sort of keep this out of politics because it's pretty dicey right now.
22553,-3,0,"Mr. President, it's good to be with you again this evening, sir."
32905,-3,0,"By the way, just so you understand, when she said 3 o'clock in the morning, take a look at Benghazi."
16904,-3,0,"But let me take the other side of the coin, if I might."
6776,-3,0,"It's between a woman, God and her doctor."
32449,-3,0,"But -- but as soon as my routine audit is finished, I'll release my returns."
32104,-3,0,"Oh, you didn't delete them?"
14541,-3,0,And then how about a balanced budget amendment to the Constitution?
1977,-3,0,"You can look at all the numbers, what cuts we make and what revenue we raise."
6950,-3,0,"Of course we're meeting our obligation to our veterans, and the veterans know that."
20429,-3,0,"I would rather that a million come from our own hemisphere, our own country as opposed to Saddam Hussein."
8224,-3,0,"We are for programs, in addition, which will see that our medical care for the aged are - is - are much - is much better handled than it is at the present time."
19954,-3,0,It was wrong for the country and calling it conservative won't make it right.
434,-3,0,The question is who makes the decision.
8492,-3,0,"We cannot, of course, control the Senate."
2714,-3,0,"Well, Jim, I want to thank you, and I want to thank Governor Romney, because I think was a terrific debate, and I very much appreciate it."
24634,-3,0,Then I would really focus on let's get these things out.
7883,-3,0,"Well first of all, I think Senator Kennedy should make up his mind with regard to my responsibility."
6039,-3,0,"If we can get that right, then we can move in a direction not only of energy independence, but we can create 5 million new jobs all across America, including in the heartland where we can retool some of these plants to make these highly fuel-efficient cars and also to make wind turbines and solar panels, the kinds of clean energy approaches that should be the driver of our economy for the next century."
7784,-3,0,This permits them to maintain their self-respect.
22259,-3,0,Everybody told me they were cost-effective.
28233,-3,0,I think parents will be more involved with education when they know their children's classrooms are safe and secure as well.
11700,-3,0,First let me just say one comment about what the vice president said.
34296,-3,0,We should have never let ISIS happen in the first place.
2905,-3,0,"But my background, my experience, my knowledge of the people of this country, my commitment to our principles that don't change - those are the best bases to correct the horrible mistakes of this administration and restore our own country to a position of leadership in the world."
17017,-3,0,"On November second all of you will make a very, very important decision."
5507,-3,0,We ought to put the homeowners first.
25778,-3,0,"When we do that, instead of shutting the government down over a partisan fight over the budget, we're a better country and that's why we're making progress now."
19189,-3,0,But are the American people?
25273,-3,0,"They're tough negotiators, but all previous Presidents have made progress."
30086,-3,0,That's the most important part of this.
21782,-3,0,"I favor strict controls on how much you can spend running for Congress, strict limits on political action committees, requirements that people running for Congress appear in open public debates like we're doing now."
477,-3,0,"Let me simply say that I think it has to be the woman in the exercise of her own conscience and religious beliefs that makes that decision, and I think that's the right approach, the right decision, and I would hope by this time that Mr. Bush had sorted out this issue and come to terms with it as I have."
31933,-3,0,"What we all saw and heard on Friday was Donald talking about women, what he thinks about women, what he does to women."
559,-3,0,"And yet some of our finest presidents, some of our strongest international leaders were governors-Franklin Roosevelt, Woodrow Wilson, Theodore Roosevelt."
11790,-3,0,"But take Russia, for example."
6931,-3,0,We have a fundamental difference of opinion.
9963,-3,0,"Mr. President, have you looked at your pension?"
11119,-3,0,Senator Obama likes to talk loudly.
15220,-3,0,"It can only be done in two ways: one, to conserve energy - to stop the waste of energy - and, secondly, to produce more American energy."
21145,-3,0,The man loves his wife and I appreciate that a lot.
25400,-3,0,We have more at stake in space satellites than they do.
27441,-3,0,"They can take the diplomatic route and end their nuclear program or they will have to face a united world and a United States president, me, who said we're not going to take any options off the table."
4025,-3,0,I know what thatÃ¢â‚¬â„¢s like when an army is defeated.
23608,-3,0,I would say to that person exactly what I will say to you right now.
17250,-3,0,"In our particular church, we did not use that term, ""born again,'' so I don't know whether I would fit that -- that particular term."
34246,-3,0,It is so sad when you see what's happened.
1314,-3,0,We - quite often we have a transient problem.
7997,-3,0,And they're not getting in many cases adequate shelter.
7833,-3,0,So we must use all of these weapons for the purpose of combating recession if it should come.
22496,-3,0,We've got to grow the economy by putting people first -- real people like you.
24061,-3,0,Mr. Bush talked about taxes.
20168,-3,0,"I know who I am, and I know where I'm from, and I know where I want to take America."
7597,-3,0,There also isn't any question but that the free people of Cuba - the people who want to be free - are going to be supported and that they will attain their freedom.
6277,-3,0,"They've got to turn off the TV set, put away the video games, and, finally, start instilling that thirst for knowledge that our students need."
21164,-3,0,You may want to focus on scandal.
27900,-3,0,"No, I am not wrong."
12836,-3,0,We do not help it.
11640,-3,0,And that's a case where we need to use our influence to have countries in Africa come together and help deal with the situation.
30190,-3,0,You didn't hear what I said.
25459,-3,0,Why I disagree with the MX is that it's a sitting duck.
24610,-3,0,"Call me, let me know."""
28780,-3,0,I didn't care whether he was a Republican or Democrat.
149,-3,0,"And presidential leadership that I want to provide in this area will bring it down, but we've got to get the Democrats - Congress under control."
25339,-3,0,"But the problem of population growth is one, here, with regard to our immigration."
17466,-3,0,"So, I would think that this would be the point of enforcement on this."
26758,-3,0,You see it in the church burnings.
8384,-3,0,"In my judgment, the hard money, tight money policy, fiscal policy of this Administration has contributed to the slow-down in our economy, which helped bring the recession of fifty-four; which made the recession of fifty-eight rather intense, and which has slowed, somewhat, our economic activity in 1960."
3890,-3,0,"Jim, Jim, this is a big..."
19031,-3,0,That's the country that I'm going to fight for.
32645,-3,0,"I hate to interrupt you, but at some point..."
894,-3,0,I wanted to hitchhike a ride home in his tank with him.
25199,-3,0,"So, why should we believe that they had placed that much more reliance on land-based?"
23000,-3,0,I don't see how the Iraqis are going to have confidence in the American president if all they hear is that it was a mistake to be there in the first place.
10181,-3,0,"But I think that one area we agree on is the important of parents and the importance of schools, because I do believe that if our young people have opportunity, then they are less likely to engage in these kinds of violent acts."
18588,-3,0,He is the leader of that country.
21852,-3,0,It all sounds to me like you're going to have some government setting price.
11676,-3,0,I don't think we agree on that.
5795,-3,0,"And I would love to see the next three weeks devoted to talking about the economy, devoted to talking about health care, devoted to talking about energy, and figuring out how the American people can send their kids to college."
5779,-3,0,And that's -- that's -- that's an unfortunate part.
23567,-3,0,"Plus, I want them all voting for me."
25776,-3,0,This is an historic time.
6193,-3,0,It is very likely that one of us will be making at least one and probably more than one appointments and Roe versus Wade probably hangs in the balance.
34329,-3,0,"We've become very, very sloppy."
21259,-3,0,"Because you are the ones who have the hardest time paying taxes, the hardest time making ends meet."
26601,-3,0,"We're doing that precisely, and I think one thing sooner or later we're going to have to consider is take a look at the Social Security system."
12830,-3,0,"By adequate preparation I mean that at that level we must prepare an agenda, an agenda agreed upon with the approval of the heads of state involved."
3269,-3,0,And the United States will maintain our national security interest in the Panama Canal.
9878,-3,0,I won't put in place magnets for people coming here illegally.
3508,-3,0,And I promise you that that will happen.
1033,-3,0,"It was a - a tremendous surge of patriotism, that ""I want to make a sacrifice for my country."""
16175,-3,0,"But the only way you can express your love for clean water is to double the appropriations for clean water, and then rant against the deficit."
18578,-3,0,We have to start to spend the money now.
26122,-3,0,"So from your business, helping in buying a first-time home, exempting the capital gains on the sale of the home would be the most important things that you asked about."
23364,-3,0,"Let me just say to you, number one, don't throw the labels around."
