text	label
If you were our president, would you support legislation or a nominee to the Supreme Court which would would create a protected class for unborn persons the same way we have protected classes for minority races and sexual orientations?	0
(APPLAUSE)	0
I’ve been pro-life all of my career.	0
The only exceptions are rape, incest and life of the mother.	0
Now, when it comes to a Supreme Court justice, we’ve got to be careful about litmus tests because we don’t know where they begin and where they end.	0
But I want to appoint judges who are conservative, who don’t make law but interpret the law.	0
And when it comes to my pro-life record, I mean, it speaks for itself.	0
The other thing I would tell you, though, you said life begins and then it ends at death.	0
I’m going to give you another thought.	0
Life begins, then it ends at death and then we have another life yet to come.	0
Don’t lose sight of that.	0
(APPLAUSE)	0
Thank you, Governor.	0
OK?	0
Thank you.	0
That’s what Easter was all about, right?	0
Okay.	0
Our next guest is Joseph Rice.	0
He is a small business – or he is a business owner from White Fish Bay.	0
He says he is slightly leaning towards Ted Cruz but that his heart is with you, governor.	0
Joseph?	0
Well, then go with the heart, man!	0
(LAUGHTER)	0
Well, I’ll try to ask a heart-felt question here, Governor.	0
I’m curious to know how you may have shown moral courage in the face of public opposition.	0
So can you cite an action that you took or decision that you made knowing it was the right thing to do, despite it being politically unpopular?	0
Well, I — look, I don’t want to get into how courageous I am or anything, but look, we — the gentleman stood up, first question out of here was Medicaid expansion.	0
I knew it wasn’t going to be all that popular.	0
Of course I wasn’t thinking about running for president.	0
I’ll tell you the story.	0
I had this woman, she’s terrific.	0
She runs our mental health, drug addiction services.	0
She comes into my office and says — I said to her, do you think I’m going to expand Medicaid?	0
And she says, well, I pray every night you will.	0
And I said, well, okay, your prayers are answered; I’m going do it.	0
She walked out of my office into the ante (ph) room and broke down and cried of joy for the fact that she can now help more people.	0
You know, the fact is, is that you can’t sit around worrying about who is really going to like you.	0
I’ll give you another one.	0
When I was in Washington, I said if we’re going to reform welfare for the poor people, we ought to reform it for the rich people.	0
So I fought for corporate welfare reform.	0
And we closed some of the loopholes that these big companies got when they moved — you know, when they moved out of the country to get — or moved to Puerto Rico, for example, to get tax advantages.	0
I thought it was the right thing to do.	0
You wouldn’t believe how hard it was to get the federal budget balanced.	0
One time we had a conference, I wanted to present the opposition to the Clinton tax increase, and I had a specific program to fight that, and we had a Republican conference, and Newt was sitting in the back of the room, and we had 36 speakers, and 34 said, Kasich shouldn’t unveil this plan.	0
I walked to the back of the room.	0
I said, Newt, how are we doing?	0
He said, better than I thought we’d be.	0
The plan got out.	0
And if you ever heard Joe Scarborough talk, the battle that we engaged in, in ’93 and ’94 against the Clinton tax increases inspired him to run for Congress, and brought a whole new wave of people into the Congress.	0
Sir, what you have to realize in this business is you’re there for a short period of time.	0
You have to drive the car when you get your hands on the wheel, and you got to have people around that will tell you when you’re on the wrong path, because sometimes you get on the wrong path.	0
But I have to also tell you, you don’t ever want to look back and say, I played politics, I took care of my party and I didn’t serve the people.	0
So I’ve been in politics a long time.	0
I’m as a big of a reformer and an idealist as I was the day I got elected, because I believe we can  change the world and make the world better for everyone.	0
And sometimes you get people upset.	0
That’s kind of goes with the territory.	0
You know what Harry Truman said, if you want a friend and you’re in Washington, you better go get a dog.	0
Okay?	0
(LAUGHTER)	0
(APPLAUSE)	0
This is Charlotte Rasmussen.	0
Charlote Rasmussen.	0
She’s from the township of Butler.	0
She’s retired.	0
She says she’s undecided.	0
Welcome, Charlotte.	0
Hello.	0
Governor Kasich, if you become the nominee of the party, who are you going to pick for your vice president?	0
Are you available?	0
You look great tonight.	0
(LAUGHTER)	0
No, you know what, that’s so far ahead.	0
That’s like measuring the drapes.	0
But I picked a lieutenant governor, somebody to run with me, a great woman, she was our auditor, and I picked her to run with me because she understood what I wanted to accomplish, and she was willing to be a really great teammate.	0
