"sentence_id"	"label"	"text"
470	0	"I don't know the status, but I will certainly look into it."
471	0	"But, I can only repeat what is the fact that I spoke to a lot of different groups with a lot of different constituents, a lot of different kinds of members about issues that had to do with world affairs."
472	0	I probably described more times than I can remember how stressful it was advising the President about going after Bin Laden.
473	0	My view on this is look at my record.
474	0	"Look at what I am proposing, and -- we have a vigorous agreement here."
475	0	We both want to reign in the excesses of Wall Street.
476	0	"I also want to reign in the excesses of Johnson Controls that we bailed out when they were an autoparts company, and we saved the auto industry, and now they want to avoid paying taxes."
477	0	"I want to go after the pharmaceutical companies like Valeant, and Turns that are increasing prices without any regard to the impact on people's health."
478	0	"Now, if all we're going to talk about is one part of our economy, and indeed one streak in our economy, we're missing the big oil companies."
479	0	We're missing other big energy companies.
480	0	"We're missing the big picture, and I have a record of trying to go at the problems that actually exist, and I will continue to do that."
481	0	"Senator, you sound like you want to respond."
482	0	Go ahead.
483	0	"Yeah, I do."
484	0	"I agree with much of what the Secretary said, but, madam Secretary, it is not one streak."
485	0	Wall Street is an entity of unbelievable economic and political power.
486	0	That's a fact.
487	0	"And, I want to say something, and it may sound harsh, not to you, but to the American people."
488	0	"In a sense, in my view, the business model of Wall Street is fraud."
489	0	It's fraud.
490	0	"I believe that corruption is rampant, and the fact that major bank after major bank has reached multi billion dollar settlements with the United States government when we have a weak regulator system tells me that not only did we have to bail them out once, if we don't start breaking them up, we're going to have to bail them out again, and I do not want to see that happen..."
491	0	"... Well, Senator, no one wants to see that happen."
492	0	"I mean, look, I care deeply about this because just like you I have met so many people who had their life savings wiped out, who lost their homes, who are barely back with their heads above water."
493	0	"This was a disaster for our country, and we can never let that happen again."
494	0	We have no disagreement about this.
495	0	"But, I think it's a broader target list than just Wall Street, and I believe that we have to be very focused on how we try to take back the power and increase the empowerment of the American people."
496	0	"And, I think I have that kind of experience, maybe because they've beat me up for so many years, and I know exactly how to handle them because I've been in the arena with them time and time again."
497	0	"Senator Sanders, let me turn to, I think, where this direction is heading anyway, which is the broader issue of big business and power in our political system."
498	0	"You on the campaign trail have railed against big name American corporations like Boeing, and General Electric, and Wal Mart."
499	0	"But, some big businesses in this country have also been part of advancing progressive goals like that nationwide initiative to expand employment opportunities for veterans."
500	0	That was all about cooperation between the Obama administration and some very big business.
501	0	"The Affordable Care Act, some of the thorniest problems in that bill were worked out in cooperation with big business in order to accomplish progressive goals."
502	0	"Could you work with them, or have you made enemies of big business in this country with the way you've approached them in this campaign?"
503	0	"Of course I can work with them, but let's be clear."
504	0	"When I talked about Boeing and I talked about General Electric, what I was referring to is an outrage."
505	0	I suspect the secretary agrees request me.
506	0	"Right now you have a loophole such that these guys are putting their profits, multi-billion dollar profitable corporations putting billions of dollars into the Cayman Islands, Bermuda, and other tax havens."
507	0	"And in a given year, Rachel, after making billions of dollars in profit, do you know how much they're paying in taxes to the United States government in a given year?"
508	0	Zero.
509	0	Now explain to me how that makes any sense at all.
510	0	"So what I have said with regard to Boeing and GE and other multinationals that pay zero taxes, you know what we're going to do?"
511	0	We're going to end that loophole.
512	0	They are going to pay their fair share of taxes.
513	0	We're going to use that money to rebuild our infrastructure and create up to 13 million jobs.
514	0	Can I work with corporations?
515	0	Are there good corporations doing incredible cutting edge research and development?
